video_code,points
S000754,"[1014.4129386441131, 379.01046669487977, 1115.6451345854334, 414.6886574392848, 1256.6539363805591, 378.6459675886182, 1146.6350927791766, 349.88636577979264]"
S000754,"[1240.233402047552, 298.31805081350336, 1330.3049039118614, 317.4226434436518, 1374.1067986540938, 310.64359444585716, 1315.4986296327968, 296.4692192686503]"
S000755,"[1145.5630116184973, 348.3440863570334, 1009.3981678021004, 379.5980044402904, 1118.6825731951958, 414.3734907582807, 1250.000124836899, 378.27741635226545]"
S000755,"[1430.8962502592879, 433.44861478163745, 1397.736365155133, 447.3147897058995, 1475.2379570846115, 473.5064534517275, 1504.54204159526, 456.944077847748]"
S000755,"[1510.738195985239, 362.09397066979284, 1466.3959284046823, 376.730641996344, 1519.221064565867, 391.3673133228952, 1560.0930677270758, 375.1899397514439]"
S000755,"[1315.696303160527, 295.73481224830226, 1378.896705264435, 309.3600348984687, 1326.8427389742164, 315.90801943929426, 1267.0770739743357, 302.04169923519316]"
S000756,"[1336.2747780321113, 418.5990659208208, 1568.3762810526925, 414.57670266913806, 1503.3073625758245, 379.7162211545539, 1370.486271251908, 381.72740278039527, 1306.0881663675848, 380.3866150298344]"
S000760,"[1257.2630762930141, 514.1899870158535, 1377.4989157446803, 588.1316758880674, 1715.0841572820511, 514.1899870158535, 1579.4334666186328, 449.49100925266634]"
S000761,"[1562.3679811851046, 462.2693963978105, 1695.0458076862565, 509.5832746940189, 1575.5807107951778, 536.5411820953468, 1372.9855234407216, 591.5573196490775, 1226.5444369290767, 504.0816609386458, 1499.056985136837, 470.5218170308701]"
S000762,"[1222.5343785667537, 505.6657923828169, 1373.8304033376207, 598.5991355154364, 1721.8756332282392, 492.24758138527574, 1544.9711003105926, 454.504421443047, 1340.5699321310265, 487.1333496228454, 1262.2468870316272, 499.45889325519914]"
S000763,"[1225.515868529894, 505.5286902018557, 1372.5074854419588, 594.104671663362, 1525.0044063582206, 551.192084371452, 1689.4726501521027, 510.2159238399678, 1551.449000707807, 455.9076679016068]"
S000764,"[1427.702778130415, 349.66930247887404, 1409.5352749165647, 410.18705378797773, 1176.1103851386044, 378.8278553823513, 959.7519377736552, 348.56897972779944, 845.5220625804071, 335.7605631025121, 961.954059375334, 289.15155116977036, 1117.7541626941143, 307.8570379380388, 1263.6447188053394, 324.361879204158]"
S000765,"[890.2105397891761, 439.4669406936124, 979.6181758150267, 465.65491481315723, 1129.1447395134317, 407.1170903106452, 1047.4446583173958, 385.55052338866705]"
S000766,"[884.6041710585217, 436.72336487392516, 947.4269609026436, 416.66842567509354, 972.4397383405809, 409.4021433566763, 1050.6773793964546, 390.21915803605475, 1138.2221004292355, 405.042373965626, 1108.846629252123, 416.37777438235685, 1048.6414556515065, 435.56075970297843, 998.6159007756315, 453.29048855991647, 976.8024320797559, 462.01002734201717]"
S000769,"[432.38178289818296, 413.2789665740675, 487.87617767284877, 453.33116228631263, 828.5501011506584, 367.0648945984001, 1025.8635047939147, 316.229415425166, 942.621912631916, 299.28425570075456, 732.9764212609562, 340.87692047885525]"
S000770,"[449.2078844289059, 411.9516899166982, 710.5901441064415, 351.00337753108715, 945.1639668939733, 304.1200603113862, 1024.248855719484, 320.19434050099795, 763.5368069641986, 379.1333678629076, 494.78222714191213, 453.4769137398618]"
S000772,"[354.82575649877157, 432.70517821120524, 399.72988828952776, 480.2582571054732, 811.2393945510837, 361.7104407070867, 953.994320990353, 322.19450190762456, 870.8881666313418, 302.7714133451771, 626.2611800100584, 357.6918706596838]"
