video_code,points
C000731,"[1915.2990138584826, 509.19050733295944, 1909.1330733737818, 447.5724332727811, 1279.5793892699382, 235.35337890960872, 1217.91998442293, 241.8886291887185, 1206.2420668382692, 261.961183617413, 1324.4225927950351, 310.0419535280066]"
C000731,"[661.0319605091333, 1071.9279743833242, 477.98060236957724, 471.151752296586, 465.3791109933449, 397.9784840070644, 445.6109205600287, 302.448690769628, 432.9487213503752, 284.84352675243423, 414.78121813652444, 273.2901378661508, 368.5366645012682, 258.4357807266435, 295.3161212454458, 246.33223046482286, 260.1873330683973, 246.89315157424448, 206.23535382726502, 242.6141186533988, 157.42165832338335, 244.32573182173704, 80.17861973381348, 248.59535186869292, 4.290121460572422, 246.22542594330142, 1.542862653080904, 1078.4571373469191]"
C000738,"[1902.2970716466582, 568.9118554271856, 1788.1885420956253, 562.7425599557633, 1670.9959982324021, 573.5388270307523, 1575.3915545545094, 612.0969237271408, 1558.429475837464, 701.5517080627628, 1482.8711251888071, 977.627680408906, 1456.6570035351913, 1078.4571249487717, 1918.4794109217337, 1074.7940840838055, 1903.839078802753, 993.0509190874616, 1789.73054925172, 689.2131171199184]"
C000740,"[1817.486678061431, 459.4068608094416, 1701.8361413543028, 442.4412982630305, 1573.8495473984144, 447.0682698665971, 1555.345461525274, 632.147134009263, 1502.9172182180428, 1073.25176021595, 1914.6331288954186, 1071.7094363480944, 1913.0911217393236, 613.6392475949964, 1815.9446709053357, 501.0496052415414]"
C000743,"[1.542862653080904, 1078.4571373469191, 1.542862653080904, 891.3235403300893, 77.39029534880993, 812.3755756893135, 308.6143563580599, 625.5962447099164, 270.07701285651825, 608.2662036912094, 198.78292737866624, 571.6805615406058, 119.78137320050577, 560.1272008614679, 166.02618540235574, 511.9881980317264, 270.07701285651825, 494.6581570130194, 403.030847936837, 475.4025558811227, 497.44733951561403, 454.22139463603656, 547.5458860676182, 440.74247384370886, 593.7906982694683, 450.3702744096571, 622.6937058956245, 469.6258755415538, 636.1817761211641, 494.6581570130194, 618.8399715454703, 506.2115176921574, 545.6190188925412, 502.360397465778, 482.0324021149974, 548.5738401823298, 449.27566013868704, 625.5962447099164, 439.6413242633017, 694.9164087847441, 393.39651206145163, 816.2266959156927, 318.24869223344535, 929.8347425938829, 273.9307472066725, 1078.4571373469191]"
C000743,"[1245.6963928700834, 424.1595125347629, 1291.6281702505362, 409.93995698241406, 1384.4300537758522, 402.83017920623956, 1501.8200745422719, 419.4196606839799, 1574.1512994589548, 425.3444754974586, 1693.9128357964134, 434.82417919902446, 1788.773458637965, 432.45425327363307, 1848.0613479139342, 460.89336437833066, 1901.420448262307, 477.4828458560709, 1918.463994514266, 547.3956606551194, 1918.463994514266, 667.0769198873887, 1824.3461922035463, 627.9731421184293, 1507.7488634698689, 520.1415125131174, 1345.3000468537123, 470.37306807989654, 1283.6406420067037, 464.44825326641785, 1248.0679084411222, 436.00914216172015]"
C000748,"[1452.8912290811734, 329.6295036295396, 1381.7457619500099, 309.48513326371204, 1311.7860526043658, 340.2941702938012, 1305.8572636767688, 347.40394806997557, 1315.3433259609242, 359.2535776969329, 1335.5012083147535, 368.7332813984988, 1489.6497204322745, 442.20098508563444, 1596.36792112902, 497.8942443323341, 1629.5691391235625, 510.9288369219871, 1693.6000595416097, 533.4431332132061, 1918.463994514266, 589.1363924599058, 1918.463994514266, 497.8942443323341, 1752.8879488175794, 458.79046656337476, 1528.7797273544145, 372.2881702865861, 1452.8912290811734, 346.2189851072799]"
C000748,"[932.0123526715016, 349.1448472859909, 955.5402834683864, 361.71169133773776, 1013.9544564813416, 373.8731533232993, 1054.9255083862618, 373.8731533232993, 1090.2174045815887, 381.17003051463615, 1106.443563751854, 382.38617671319236, 1114.9622973162436, 379.14312018370924, 1108.877487627394, 366.9816581981478, 1091.028712540102, 338.1995314989855, 1082.1043249964562, 324.4165412486825, 1071.5573215357836, 320.3627205868287, 1049.6520066559253, 316.3088999249748, 1034.64280942343, 317.52504612353096, 1006.2470308754656, 324.4165412486825, 996.9169893525631, 332.52418257239015, 956.7572454061562, 341.0372059622832, 938.0971623603509, 341.0372059622832, 924.3049270656254, 341.84797009465393, 916.5975014597495, 345.4964086903224]"
C000750,"[75.94385243768073, 464.9592832153085, 168.05308616953434, 461.6689483670935, 250.29343645572064, 460.02387507896424, 350.62677109784624, 466.6044035714269, 439.44634564226146, 483.0558424725563, 541.4245569364302, 520.8942225471378, 628.5992548288024, 744.6339798744552, 771.6975942077403, 1078.4571249487717, 214.1076559771373, 1076.9533751531947, 245.35899473288694, 849.9232829776622, 274.96555095324123, 647.5703726878186, 172.98752789236804, 621.2480704460114]"
C000750,"[1334.2217859278815, 257.6709177211314, 1222.374879421341, 249.44517473657206, 1191.1234465489435, 257.6709177211314, 1164.8065495160276, 270.8321159100241, 1171.3858678909044, 298.79953850794965, 1215.7955610464642, 321.83160003752005, 1266.784572576901, 339.92820636275707, 1299.6807879846936, 341.5733267188754, 1459.22714095088, 395.8631456945864, 1610.5493930067948, 451.7981320944049, 1758.5820799919186, 506.0879040021267, 1858.9153205173964, 543.9262370087191, 1918.4794109217337, 571.8937066746338, 1918.4794109217337, 487.9912976768897, 1745.423819708756, 436.9917664814047, 1508.5713699459216, 353.08940455164975, 1441.1345330615316, 339.92820636275707, 1386.8555799937135, 297.1544181518313]"
C000752,"[82.97504006842985, 467.3006226678251, 169.6835781345353, 623.2713726326514, 249.88015933056232, 638.3439607313015, 261.9918281397961, 657.5996088751073, 217.9493961062187, 685.1076776519726, 201.43348409362716, 751.1270427164493, 233.2698393830128, 823.5301133282306, 210.14756256538453, 1079.6302336408464, 766.3880509157287, 1078.4571373469191, 599.5511385359434, 669.9453866455784, 568.5428532386209, 578.9833819018982, 551.905234790528, 535.039148741097, 538.8259670957079, 516.3670050864977, 474.95342612204826, 490.7937388699154, 433.4519036288695, 477.7591462802622, 349.2631008569927, 465.9095166533049, 269.81732922719345, 463.5395907279135, 183.25701088427786, 464.7245536906091]"
C000752,"[1346.082647129121, 260.12435316952616, 1245.0297336298572, 253.27790049617298, 1203.2383592335516, 248.48538362482574, 1171.2073481309576, 261.49543335074156, 1168.298029820247, 286.1408733282681, 1182.3426720353987, 303.2570050116509, 1214.0263792747132, 320.5460876584124, 1261.1273135328447, 336.8064127576261, 1301.3772028079752, 340.22963909430274, 1404.1428775529891, 376.17351562940667, 1487.6203706307615, 408.51745577721886, 1520.6009825256729, 423.9219742922635, 1699.9061750631113, 486.17630104304493, 1771.9056878716224, 507.80239240054885, 1892.655355697014, 526.6301372522701, 1918.463994514266, 528.833088877356, 1918.463994514266, 488.54434814570084, 1463.948764814118, 345.7980365527647, 1423.633000106459, 333.9484069258073]"
C000752,"[1346.082647129121, 259.68422406909633, 1245.0297336298572, 252.83777139574315, 1203.2383592335516, 248.0452545243959, 1171.2073481309576, 261.05530425031174, 1168.298029820247, 285.7007442278383, 1182.3426720353987, 302.8168759112211, 1214.0263792747132, 320.10595855798255, 1261.1273135328447, 336.3662836571963, 1301.3772028079752, 339.7895099938729, 1404.1428775529891, 375.73338652897684, 1487.6203706307615, 408.077326676789, 1520.6009825256729, 423.4818451918336, 1699.9061750631113, 485.7361719426151, 1775.2842399598774, 512.8405160926919, 1842.3053321848863, 538.9612214008109, 1918.463994514266, 570.8482812050443, 1918.463994514266, 490.40740044039177, 1463.948764814118, 345.3579074523348, 1423.633000106459, 333.5082778253775]"
C000753,"[220.0980384251017, 1077.6300740746083, 773.8469242626576, 1078.4571373469191, 650.528114568641, 797.6217506614831, 560.410522869167, 538.114861831117, 541.4383983008569, 509.67575072641927, 460.80686888553817, 484.79152850980876, 364.7604882584675, 462.2772322185898, 267.52834984587736, 455.1674544424154, 179.7822737174424, 461.0922692558941, 218.91228063958235, 555.889306271553, 158.43863357809335, 586.6983433016421, 175.0392425753648, 619.8773062571227, 281.7574432721101, 645.9464914364289, 249.7419830630865, 856.8698987962699]"
C000753,"[1918.463994514266, 488.7687333324144, 1918.463994514266, 546.8319185045053, 1546.5660941372053, 424.7807333468446, 1309.1952188503906, 341.5853750804862, 1264.6022564163934, 337.7342454517251, 1198.5386083660273, 315.72779043023286, 1168.3093605565193, 289.6949555995308, 1162.3805716289223, 271.9205111590947, 1168.3093605565193, 261.25584449483307, 1209.810883049698, 248.22125190518003, 1239.4548276876828, 254.14606671865866, 1321.272114888521, 257.7009556067459, 1339.0584816713117, 264.8107333829203, 1367.5166685237773, 276.6603630098776, 1414.9469799445528, 325.2438444804028]"
C000755,"[1.542850255033163, 1078.4484711425434, 468.106237171073, 1078.4484711425434, 323.59190670007746, 545.2636983272129, 441.6858181106789, 512.2386533002309, 357.49695687219133, 303.6861930958145, 404.92730123190285, 276.4321784100101, 369.35454296211924, 225.47902051915835, 281.60840589665327, 131.8674048592215, 171.33285526032438, 102.24347585291233, 136.94585559953367, 204.14979163461575, 76.47216654090172, 343.9747365443949, 0.5836155653636119, 499.2041245374548]"
C000755,"[1918.4485782306806, 458.61370598375873, 1918.4485782306806, 531.7848106293422, 1622.2940231994235, 414.3259321193264, 1379.5099480081512, 319.9737182342318, 1281.2402032878745, 296.8670536093107, 1103.9692912434532, 239.1003920470078, 1090.4812870661603, 223.6959489637271, 1123.237868639586, 219.84483819290685, 1196.45846274489, 204.4403951096261, 1261.9716258917413, 181.333730484705, 1387.2173789666042, 271.83483359897946]"
C000756,"[480.95219248983767, 1078.4571249487717, 394.59979174851566, 756.0471611994898, 360.67563431442477, 570.9682970568239, 482.49419964593295, 547.8334390389906, 426.9819420265114, 421.3628818748355, 390.8785657726528, 320.5667495348309, 440.7728100590401, 300.13341421547074, 408.9504967740215, 254.15840974691042, 368.3092958291274, 204.62453828039796, 272.8423559740713, 208.94697459795464, 184.8399093587111, 212.48351340322853, 61.87220493635501, 213.26941091551157, 44.952122637448596, 234.49440133143074, 0.3857187628070683, 278.89761077542477, 0.3857187628070683, 350.41428439318537, 122.98179425979839, 368.2095305411633, 69.95839029582858, 465.61945903730316, 1.5428750512282732, 475.3604518869171, 1.5428750512282732, 533.806408984601, 0.7714375256140927, 1078.4571249487717]"
C000756,"[1918.4794109217337, 422.81021534195804, 1918.4794109217337, 501.054938394142, 1827.2149492948156, 457.41845823042394, 1612.0861460542392, 409.2678594290801, 1466.1596151847573, 354.3460826712971, 1358.595213564469, 321.24254599537306, 1323.2418787661925, 316.7284273577471, 1150.9883964511857, 262.5590037062351, 1112.626267201992, 246.75958847454416, 1116.3872602656384, 238.48370430556315, 1179.5719437348985, 224.18899528641415, 1242.0044285914296, 209.89428626726516, 1302.1803176097726, 194.0948710355742, 1346.5600357608005, 184.3142806540512, 1434.5672734501272, 202.37075520455517, 1502.265148595763, 213.65605179862015, 1542.8838736831447, 238.48370430556315, 1633.1477072106595, 285.88195000063615, 1815.931970103876, 346.0701985023161, 1794.870408947456, 381.43079449705306]"
C000759,"[253.79651877557603, 315.31270623542, 259.8710924207989, 350.83272525773793, 363.6061192853743, 340.5507331639654, 365.47521886851985, 381.67936964011335, 489.7703411476959, 355.03923010442657, 625.7473358215314, 323.2580110092213, 663.5966023802278, 317.64939355539127, 707.9877174799334, 303.16106364019447, 743.5006095596981, 287.73782496163903, 755.6497568501438, 274.65127360305473, 739.7624103934071, 261.5648892697349, 697.7076697726332, 250.8155263069152, 636.4946584246179, 236.79440023550117, 637.8964831119771, 246.1418176164439, 511.7322612496555, 268.10808143639485, 383.23166490840214, 291.9441627830632]"
C000760,"[0.3857156632701383, 1078.4571373469191, 481.4249428749714, 1079.212619369343, 357.35835848868766, 550.8553917086136, 489.6034859477598, 518.8113425703668, 406.3632894042984, 287.74356484469837, 449.5248727972043, 263.09633522062705, 418.69517037370025, 221.50413523000677, 315.4156672549612, 119.83431303071256, 212.8441283785119, 125.30556773050742, 174.30700034913167, 231.21163252143887, 126.13559031240635, 379.4801232287428, 0.7697094116582633, 602.845641696889]"
C000760,"[1918.463994514266, 353.6922986193712, 1918.463994514266, 496.23592174847, 1628.0951744320623, 378.77704323845416, 1383.5448264026977, 295.9654160337051, 1210.2245526741865, 251.57998204135745, 1117.7354454036738, 222.4214291378803, 1111.129080598637, 209.76771750052222, 1152.3220582264162, 198.84997322146762, 1224.0346269071758, 182.10593135728877, 1423.8393397597256, 158.9422709442804, 1513.9928635133058, 216.82591627353878]"
C000761,"[0.771431326540759, 1079.6302336408462, 481.8106585382421, 1078.4571373469191, 318.8843531605821, 557.3226388579784, 448.36910333929967, 531.1349573824026, 355.87999606878714, 289.2840166962029, 408.29049018874434, 281.5817574386806, 366.28467625374304, 227.6659426360245, 272.6397995253255, 118.29386117920811, 144.69653446778315, 130.61747599124385, 123.11574277133018, 232.28729819053797, 56.831882560796224, 377.0897722319569, 0.3857156632701383, 455.65281665868423]"
C000761,"[1915.766739935186, 431.0055870346129, 1918.463994514266, 509.56863146134003, 1599.5797659881798, 381.85794694146324, 1355.0294179588154, 299.04631973671417, 1181.7091442303042, 254.66088574436654, 1089.2200369597915, 225.50233284088938, 1082.6136721547548, 212.8486212035313, 1123.806649782534, 201.9308769244767, 1195.5192184632936, 185.18683506029788, 1271.9092512420375, 166.04786857584645, 1364.5031217553608, 239.36684842111626]"
C000843,"[63.733950838663375, 496.3549204251984, 57.805161911066456, 585.2271426273785, 506.2905694988525, 431.0769679038976, 729.8615885821251, 363.4875299418435, 841.0768205694936, 328.4566717514304, 933.5659278400063, 295.3136167645163, 920.9537768485725, 243.03161453163784, 748.1205965955947, 232.29513193024314, 728.5016950533648, 298.1144383127063]"
C000843,"[1789.3412338838077, 624.4119676179508, 1846.3761833672902, 1078.4571373469191, 1247.3093771145957, 1079.7030925731633, 1331.4981798864724, 909.0684259449774, 1450.4798519227932, 642.1615971873547, 1463.3863987588868, 608.9232296926091, 1496.7082779868879, 524.8514844772429, 1521.522209681303, 470.03284682359583, 1551.3609322830998, 443.6276595797352, 1610.684753613176, 428.22314106469065, 1657.3964239518189, 426.35592669923074, 1743.3458973749214, 427.28953388196066, 1861.5264233316873, 440.3600344401803, 1845.5436956373344, 565.5841014207627]"
C000844,"[7.118643019919354, 407.89880926204603, 283.04447971028185, 401.7370018560282, 446.441902554854, 477.2191425797465, 501.93536691716156, 631.2643277301922, 616.0052658841271, 1073.3740091119712, 156.64269977391464, 1071.833557260467, 232.1754707114999, 695.9633054933794, 4.0356727775689425, 561.9439944124916]"
C000844,"[1328.1713918670737, 327.79531298381426, 1244.9311953236124, 332.4166685383276, 1121.6123856295956, 335.49757224133657, 1120.0709005084204, 353.98299445939, 1158.6080285378007, 387.87293519248806, 1389.830796714082, 481.84049813426, 1571.7260410127567, 566.565349967005, 1907.7697974289524, 709.8273721569195, 1912.3942527924778, 571.1867055215184, 1698.1278209491238, 495.7045647978001, 1699.669306070299, 480.30004628275543, 1634.9269309809404, 455.6528166586842, 1372.8744603811547, 392.4942907470014, 1317.380996018847, 346.2807352018677]"
C000845,"[2.0470712067314145, 406.3244075245571, 117.6584552948721, 404.39884271017655, 318.0515210476492, 439.05900936902674, 404.7600591137547, 516.0816019442497, 437.516617938728, 662.4245278371732, 570.4697096400897, 1078.4571373469191, 8.770158803377535e-14, 1078.4571373469191]"
